DATAFLOW,LAST UPDATE,freq,factor,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Belgium,2020,18.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Bulgaria,2020,17.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Switzerland,2020,10.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Cyprus,2020,18.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Czechia,2020,7.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Germany,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Denmark,2020,4.3,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Euro area - 19 countries  (2015-2022),2020,8.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Estonia,2020,14.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Greece,2020,17.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Spain,2020,5.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,European Union - 27 countries (from 2020),2020,8.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Finland,2020,3.5,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,France,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Croatia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Hungary,2020,12.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Ireland,2020,10.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Iceland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Italy,2020,8.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Lithuania,2020,8.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Luxembourg,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Latvia,2020,23.1,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Malta,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Netherlands,2020,4.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Norway,2020,18.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Poland,2020,18.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Portugal,2020,9.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Romania,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Sweden,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,"Dealing with difficult customers, patients, pupils, etc.",From 65 to 74 years,Percentage of total employment,Total,Slovakia,2020,13.7,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Austria,2007,2.6,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Austria,2013,2.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Austria,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Belgium,2007,1.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Belgium,2013,2.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Belgium,2020,1.5,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Bulgaria,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Bulgaria,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Bulgaria,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Switzerland,2013,4.0,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Switzerland,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Cyprus,2007,15.8,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Cyprus,2013,4.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Cyprus,2020,1.3,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Czechia,2007,0.7,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Czechia,2013,0.5,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Czechia,2020,0.3,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Germany,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Germany,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Germany,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Denmark,2007,1.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Denmark,2013,1.4,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Denmark,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2007,3.9,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2013,4.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Euro area - 19 countries  (2015-2022),2020,1.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Estonia,2007,1.8,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Estonia,2013,3.0,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Greece,2007,1.0,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Greece,2013,2.9,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Greece,2020,0.7,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Spain,2007,1.9,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Spain,2013,1.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Spain,2020,0.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2007,3.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2013,3.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,European Union - 27 countries (from 2020),2020,0.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,European Union - 28 countries (2013-2020),2007,3.3,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,European Union - 28 countries (2013-2020),2013,3.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Finland,2007,2.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Finland,2013,1.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Finland,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,France,2007,12.7,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,France,2013,12.7,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,France,2020,2.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Croatia,2007,3.7,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Croatia,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Croatia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Hungary,2007,1.0,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Hungary,2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Hungary,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Ireland,2007,1.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Ireland,2013,1.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Ireland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Iceland,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Iceland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Italy,2007,3.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Italy,2013,2.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Italy,2020,0.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Lithuania,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Lithuania,2013,3.3,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Lithuania,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Luxembourg,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Luxembourg,2013,9.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Luxembourg,2020,3.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Latvia,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Latvia,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Latvia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Malta,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Malta,2013,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Malta,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Netherlands,2007,1.5,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Netherlands,2020,0.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Norway,2007,0.7,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Norway,2013,1.3,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Norway,2020,1.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Poland,2007,0.7,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Poland,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Poland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Portugal,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Harassment or bullying,From 15 to 34 years,Percentage of total employment,Females,Portugal,2013,2.5,,
