DATAFLOW,LAST UPDATE,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Netherlands,2007,40.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Netherlands,2020,53.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Norway,2013,25.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Norway,2020,77.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Poland,2007,17.8,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Poland,2013,13.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Poland,2020,43.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Portugal,2007,21.9,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Portugal,2013,31.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Portugal,2020,56.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Romania,2007,18.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Romania,2013,14.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Romania,2020,59.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Sweden,2007,46.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Sweden,2013,55.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Sweden,2020,79.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovenia,2007,57.5,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovenia,2013,34.7,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovenia,2020,42.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovakia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovakia,2013,21.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Slovakia,2020,50.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,Türkiye,2013,5.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,United Kingdom,2007,39.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Medium,Percentage of total employment,United Kingdom,2013,38.7,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Austria,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Austria,2013,25.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Austria,2020,38.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Belgium,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Belgium,2013,18.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Belgium,2020,38.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Bulgaria,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Bulgaria,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Bulgaria,2020,49.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Switzerland,2013,28.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Switzerland,2020,42.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Cyprus,2007,38.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Cyprus,2013,15.4,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Cyprus,2020,36.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Czechia,2007,10.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Czechia,2013,14.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Czechia,2020,39.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Germany,2007,9.8,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Germany,2013,10.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Germany,2020,18.8,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Denmark,2007,14.3,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Denmark,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Denmark,2020,26.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,17.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,19.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,34.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Estonia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Estonia,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Estonia,2020,33.0,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Greece,2007,10.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Greece,2013,20.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Greece,2020,61.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Spain,2007,12.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Spain,2013,11.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Spain,2020,32.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2007,16.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2013,17.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2020,35.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2007,18.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2013,18.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Finland,2007,39.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Finland,2013,44.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Finland,2020,61.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,France,2007,36.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,France,2013,33.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,France,2020,40.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Croatia,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Croatia,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Croatia,2020,31.1,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Hungary,2007,14.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Hungary,2013,17.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Hungary,2020,43.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Ireland,2007,7.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Ireland,2013,17.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Ireland,2020,35.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Iceland,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Iceland,2020,58.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Italy,2007,11.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Italy,2013,17.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Italy,2020,30.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Lithuania,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Lithuania,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Lithuania,2020,24.2,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Luxembourg,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Luxembourg,2013,38.9,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Luxembourg,2020,43.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Latvia,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Latvia,2020,40.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Malta,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Malta,2013,,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Malta,2020,,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Netherlands,2007,22.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Netherlands,2020,41.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Norway,2007,11.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Norway,2013,13.1,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Norway,2020,71.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Poland,2007,15.9,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Poland,2013,11.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Poland,2020,43.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Portugal,2013,21.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Portugal,2020,42.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Romania,2007,9.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Romania,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Romania,2020,27.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Sweden,2007,34.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Sweden,2013,40.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Sweden,2020,72.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovenia,2007,27.6,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovenia,2013,25.3,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovenia,2020,35.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovakia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovakia,2013,11.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Slovakia,2020,48.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,Türkiye,2013,2.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,United Kingdom,2007,25.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Small,Percentage of total employment,United Kingdom,2013,23.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Austria,2007,23.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Austria,2013,36.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Austria,2020,54.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Belgium,2007,15.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Belgium,2013,34.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Belgium,2020,52.5,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Bulgaria,2007,11.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Bulgaria,2013,11.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Bulgaria,2020,47.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Switzerland,2013,33.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Switzerland,2020,58.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Cyprus,2007,44.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Cyprus,2013,29.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Cyprus,2020,46.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Czechia,2007,12.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Czechia,2013,16.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Czechia,2020,37.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Germany,2007,15.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Germany,2013,15.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Germany,2020,27.3,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Denmark,2007,23.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Denmark,2013,21.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Denmark,2020,40.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,24.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,28.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,43.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Estonia,2007,18.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Estonia,2013,22.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 55 to 64 years,Total,Percentage of total employment,Estonia,2020,40.6,b,
